"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSMUST00000093217.8|ENSMUSG00000069920.10|OTTMUSG00000031384.3|-|B3gnt9-201|B3gnt9|2325|protein_coding|",15.3965138622087,-0.346677044350056,1.66708527270518,-0.207953996130926,0.83526488780937,0.999938016289969
"ENSMUST00000034359.9|ENSMUSG00000031887.13|OTTMUSG00000027472.3|OTTMUST00000067989.1|Tradd-201|Tradd|1689|protein_coding|",284.573429907769,-0.0641357455355188,0.332421826494331,-0.192934820832568,0.847010014249755,0.999938016289969
"ENSMUST00000036221.11|ENSMUSG00000033313.11|OTTMUSG00000027470.2|OTTMUST00000067986.1|Fbxl8-201|Fbxl8|1901|protein_coding|",90.6488048871968,0.285564410062825,0.584613368399899,0.488467122885715,0.625219007647795,0.999938016289969
"ENSMUST00000126923.1|ENSMUSG00000033313.11|OTTMUSG00000027470.2|OTTMUST00000067987.2|Fbxl8-202|Fbxl8|1913|nonsense_mediated_decay|",7.44462371725049,1.32759007788717,3.19846320586389,0.415071236540485,0.678089755049039,0.999938016289969
"ENSMUST00000173640.7|ENSMUSG00000033249.10|OTTMUSG00000036906.2|OTTMUST00000094817.1|Hsf4-205|Hsf4|1476|nonsense_mediated_decay|",16.1318512948095,-1.09356679752636,1.59629659580126,-0.685064918639036,0.493302956355819,0.999938016289969
"ENSMUST00000212219.1|ENSMUSG00000014837.15|OTTMUSG00000062041.1|OTTMUST00000151460.1|4931428F04Rik-203|4931428F04Rik|2044|protein_coding|",7.39817814568276,0.809203646345541,2.34514842554066,0.34505434177753,0.730053517738564,0.999938016289969
"ENSMUST00000057855.3|ENSMUSG00000043251.6|OTTMUSG00000062042.1|OTTMUST00000151462.1|Exoc3l-201|Exoc3l|2497|protein_coding|",62.6841306269515,0.358703338936011,1.6095551663572,0.222858679487104,0.82364549660236,0.999938016289969
"ENSMUST00000212777.1|ENSMUSG00000043251.6|OTTMUSG00000062042.1|OTTMUST00000151463.1|Exoc3l-206|Exoc3l|2161|nonsense_mediated_decay|",29.2127604967063,0.381817581211401,2.27120368520831,0.168112434696222,0.866494827101489,0.999938016289969
"ENSMUST00000015003.9|ENSMUSG00000014859.9|OTTMUSG00000062044.1|OTTMUST00000151471.1|E2f4-201|E2f4|1993|protein_coding|",482.112288603957,0.0336143764585302,0.223621229965841,0.150318359592535,0.880513448702799,0.999938016289969
"ENSMUST00000212572.1|ENSMUSG00000014859.9|OTTMUSG00000062044.1|OTTMUST00000151473.1|E2f4-203|E2f4|1151|retained_intron|",11.4087851149603,0.519209394529475,1.55746459692891,0.333368344650196,0.738856255150203,0.999938016289969
"ENSMUST00000212046.1|ENSMUSG00000014791.10|OTTMUSG00000062045.1|OTTMUST00000151474.1|Elmo3-203|Elmo3|2303|nonsense_mediated_decay|",59.4016825637637,1.03258533119493,2.32274908807659,0.444553110146729,0.656642739712091,0.999938016289969
"ENSMUST00000109375.3|ENSMUSG00000014791.10|OTTMUSG00000062045.1|OTTMUST00000151475.1|Elmo3-201|Elmo3|3189|protein_coding|",269.377475069223,0.108034385034554,0.364446669798458,0.296434002523051,0.76689866130385,0.999938016289969
"ENSMUST00000212033.1|ENSMUSG00000014791.10|OTTMUSG00000062045.1|OTTMUST00000151476.1|Elmo3-202|Elmo3|2351|protein_coding|",438.784332291847,-0.13363689397098,0.315323216221073,-0.423809244281231,0.67170493577411,0.999938016289969
"ENSMUST00000070508.7|ENSMUSG00000041679.9|OTTMUSG00000060816.1|-|Lrrc29-201|Lrrc29|1922|protein_coding|",12.3255007920683,-1.67410003826515,3.08474472882492,-0.542702941550327,0.587334348600116,0.999938016289969
"ENSMUST00000210801.1|ENSMUSG00000041679.9|OTTMUSG00000060816.1|OTTMUST00000148654.1|Lrrc29-204|Lrrc29|3830|protein_coding|",7.48851224887767,-0.706734425200237,1.76019218105311,-0.401509808308207,0.688044818290895,0.999938016289969
"ENSMUST00000210412.1|ENSMUSG00000041679.9|OTTMUSG00000060816.1|OTTMUST00000148656.1|Lrrc29-203|Lrrc29|2304|protein_coding|",38.3457576931085,1.46618927407058,1.38771915135608,1.0565461121134,0.290718785301526,0.999938016289969
"ENSMUST00000153146.8|ENSMUSG00000014856.12|OTTMUSG00000022553.2|OTTMUST00000054021.2|Tmem208-205|Tmem208|801|nonsense_mediated_decay|",7.21357269459491,1.11715580179574,3.2633075582315,0.342338496099696,0.732096168077854,0.999938016289969
"ENSMUST00000132777.7|ENSMUSG00000014778.10|OTTMUSG00000029936.1|OTTMUST00000074270.1|Fhod1-202|Fhod1|4304|retained_intron|",22.3691842996293,0.791497029848239,1.474146784252,0.536918737200144,0.591323747639503,0.999938016289969
"ENSMUST00000014922.4|ENSMUSG00000014778.10|OTTMUSG00000029936.1|OTTMUST00000074269.1|Fhod1-201|Fhod1|3928|protein_coding|",198.093553965555,0.00475340569582002,0.303787225076553,0.0156471546643286,0.987515886296352,0.999938016289969
"ENSMUST00000212303.1|ENSMUSG00000039199.6|OTTMUSG00000062047.1|OTTMUST00000151481.1|Zdhhc1-203|Zdhhc1|2056|protein_coding|",42.9245278302405,-0.0250421492646134,0.516958238578564,-0.0484413389628332,0.961364514229817,0.999938016289969
"ENSMUST00000212109.1|ENSMUSG00000039199.6|OTTMUSG00000062047.1|OTTMUST00000151482.1|Zdhhc1-202|Zdhhc1|2874|retained_intron|",13.9121035512622,-0.891844257004681,1.44217167519315,-0.618403670204682,0.536309279078854,0.999938016289969
"ENSMUST00000044286.5|ENSMUSG00000039199.6|OTTMUSG00000062047.1|-|Zdhhc1-201|Zdhhc1|1737|protein_coding|",13.27893300875,-1.22789064422763,3.16259576128374,-0.388254059927409,0.697828030677761,0.999938016289969
"ENSMUST00000013304.7|ENSMUSG00000013160.7|OTTMUSG00000032456.1|OTTMUST00000080705.1|Atp6v0d1-201|Atp6v0d1|1629|protein_coding|",1398.58871241845,0.00666492214573654,0.184316208961147,0.036160260583167,0.971154572712219,0.999938016289969
"ENSMUST00000212546.1|ENSMUSG00000110686.1|OTTMUSG00000062050.1|OTTMUST00000151486.1|Gm45855-201|Gm45855|880|processed_pseudogene|",9.94017771905392,-0.71872157908124,1.20658474336883,-0.595666059123656,0.551398336536038,0.999938016289969
"ENSMUST00000043531.9|ENSMUSG00000038604.9|OTTMUSG00000062051.1|OTTMUST00000151487.1|Ripor1-201|Ripor1|4108|protein_coding|",548.178047652228,-0.115054278858735,0.238018482224955,-0.483383801893145,0.628823247301423,0.999938016289969
"ENSMUST00000132679.7|ENSMUSG00000005698.15|OTTMUSG00000017298.1|OTTMUST00000041961.1|Ctcf-204|Ctcf|1554|processed_transcript|",155.725665891289,-0.150611255567312,0.406341607214405,-0.370651818305779,0.710896881364811,0.999938016289969
"ENSMUST00000005841.15|ENSMUSG00000005698.15|OTTMUSG00000017298.1|OTTMUST00000041960.1|Ctcf-201|Ctcf|3782|protein_coding|",648.658635099047,0.0782130898067474,0.189970903266637,0.411710890782942,0.680551341508284,0.999938016289969
"ENSMUST00000128510.7|ENSMUSG00000005698.15|OTTMUSG00000017298.1|OTTMUST00000041962.1|Ctcf-202|Ctcf|528|processed_transcript|",15.6386659820888,-1.69354233376163,2.29119943063528,-0.739150992758438,0.459815315527804,0.999938016289969
"ENSMUST00000211870.1|ENSMUSG00000038000.10|OTTMUSG00000062053.1|OTTMUST00000151491.1|Acd-202|Acd|2722|nonsense_mediated_decay|",27.5178800481331,-0.638983905370572,3.06895293532424,-0.208209092428803,0.835065709431818,0.999938016289969
"ENSMUST00000042608.7|ENSMUSG00000038000.10|OTTMUSG00000062053.1|OTTMUST00000151492.1|Acd-201|Acd|3154|protein_coding|",143.573386922312,-0.46318462289122,0.677965809297703,-0.683197613418039,0.49448198051046,0.999938016289969
"ENSMUST00000212687.1|ENSMUSG00000038000.10|OTTMUSG00000062053.1|OTTMUST00000151493.1|Acd-205|Acd|1041|retained_intron|",10.5137482485965,-0.515541940563271,3.22111507594424,-0.160050767640502,0.872841082844802,0.999938016289969
"ENSMUST00000212642.1|ENSMUSG00000038000.10|OTTMUSG00000062053.1|OTTMUST00000151494.1|Acd-203|Acd|1182|nonsense_mediated_decay|",64.6523404235916,0.630226083920099,1.48174900780988,0.42532580119734,0.670599187411702,0.999938016289969
"ENSMUST00000212650.1|ENSMUSG00000038000.10|OTTMUSG00000062053.1|OTTMUST00000151495.1|Acd-204|Acd|1408|nonsense_mediated_decay|",100.275047260186,0.357409162496383,0.453539372107877,0.788044400280582,0.43067073528875,0.999938016289969
"ENSMUST00000212634.1|ENSMUSG00000005699.16|OTTMUSG00000062054.1|OTTMUST00000151496.1|Pard6a-206|Pard6a|678|processed_transcript|",7.73474394217011,-0.0130128168614347,2.43992145415497,-0.00533329334814243,0.995744667752419,0.999938016289969
"ENSMUST00000098444.8|ENSMUSG00000005699.16|OTTMUSG00000062054.1|OTTMUST00000151498.1|Pard6a-202|Pard6a|1273|protein_coding|",9.92726362652675,-0.25031154569057,3.25458271208871,-0.0769104883279881,0.9386947537845,0.999938016289969
"ENSMUST00000212352.1|ENSMUSG00000005699.16|OTTMUSG00000062054.1|OTTMUST00000151499.1|Pard6a-204|Pard6a|1234|protein_coding|",30.0386955704988,-0.839973394070348,1.53927438806324,-0.545694387293242,0.585276030715565,0.999938016289969
"ENSMUST00000013294.15|ENSMUSG00000013150.15|OTTMUSG00000032830.2|OTTMUST00000081762.2|Gfod2-201|Gfod2|4352|protein_coding|",153.965469053239,-0.32002403873523,0.505058756194302,-0.633637244796351,0.526317588479175,0.999938016289969
"ENSMUST00000155038.2|ENSMUSG00000013150.15|OTTMUSG00000032830.2|OTTMUST00000081763.2|Gfod2-203|Gfod2|951|protein_coding|",14.8212360445735,-0.152656161330434,1.62871237661978,-0.0937281275207451,0.925325126096829,0.999938016289969
"ENSMUST00000041400.5|ENSMUSG00000037415.6|OTTMUSG00000062057.1|OTTMUST00000151509.1|Ranbp10-201|Ranbp10|5308|protein_coding|",1810.08127202838,-0.067309910538723,0.277413833357357,-0.242633576430257,0.808289268080792,0.999938016289969
"ENSMUST00000040776.5|ENSMUSG00000036672.5|OTTMUSG00000062059.1|OTTMUST00000151516.1|Cenpt-201|Cenpt|1814|protein_coding|",14.1642762930862,1.40588909773075,1.15951800137875,1.21247716383795,0.225329778917588,0.999938016289969
"ENSMUST00000040445.8|ENSMUSG00000036442.8|OTTMUSG00000062060.1|OTTMUST00000151524.1|Thap11-201|Thap11|1819|protein_coding|",469.3655182231,-0.0456661038010983,0.24905151117287,-0.183360075134821,0.854515500156538,0.999938016289969
"ENSMUST00000008594.8|ENSMUSG00000008450.8|OTTMUSG00000062062.1|OTTMUST00000151527.1|Nutf2-201|Nutf2|948|protein_coding|",93.2353310277836,0.441620483676722,1.54508897436651,0.285822040674251,0.775014426020707,0.999938016289969
"ENSMUST00000040254.15|ENSMUSG00000036270.16|OTTMUSG00000032525.2|OTTMUST00000080922.1|Edc4-201|Edc4|4780|protein_coding|",437.881020860467,-0.0616138585623818,0.2466020391584,-0.249851375003453,0.802702287864121,0.999938016289969
"ENSMUST00000119261.7|ENSMUSG00000036270.16|OTTMUSG00000032525.2|OTTMUST00000080923.1|Edc4-202|Edc4|4645|protein_coding|",45.3749217445451,1.01666927897435,1.58062240568274,0.643208191481511,0.520089018768759,0.999938016289969
"ENSMUST00000132680.7|ENSMUSG00000036270.16|OTTMUSG00000032525.2|OTTMUST00000080927.2|Edc4-203|Edc4|1280|protein_coding|",25.6256088519355,0.198343981602549,1.52951872971693,0.129677380047028,0.896821679538875,0.999938016289969
"ENSMUST00000049699.8|ENSMUSG00000048310.8|OTTMUSG00000029308.1|OTTMUST00000072628.1|Pskh1-201|Pskh1|3255|protein_coding|",788.475054579746,0.0244146096749106,0.133782872340602,0.182494285312941,0.855194838717103,0.999938016289969
"ENSMUST00000212332.1|ENSMUSG00000031897.9|OTTMUSG00000062064.1|OTTMUST00000151536.1|Psmb10-203|Psmb10|426|processed_transcript|",48.4424110803748,-0.0400520884881343,0.951694383174955,-0.0420850319138337,0.966430912401855,0.999938016289969
"ENSMUST00000212686.1|ENSMUSG00000031897.9|OTTMUSG00000062064.1|OTTMUST00000151537.1|Psmb10-205|Psmb10|554|retained_intron|",15.0945409961239,2.07541725644861,3.03816608974104,0.683115140892615,0.49453408872172,0.999938016289969
"ENSMUST00000034369.9|ENSMUSG00000031897.9|OTTMUSG00000062064.1|OTTMUST00000151538.1|Psmb10-201|Psmb10|1311|protein_coding|",837.418490634563,0.203057290747619,0.197981177419856,1.0256393733683,0.305061601127287,0.999938016289969
"ENSMUST00000212044.1|ENSMUSG00000031897.9|OTTMUSG00000062064.1|OTTMUST00000151542.1|Psmb10-202|Psmb10|788|retained_intron|",14.8777566776679,0.637862387081149,3.15409461695022,0.202233117438283,0.839734484008156,0.999938016289969
"ENSMUST00000116429.8|ENSMUSG00000017765.17|OTTMUSG00000031019.4|OTTMUST00000076845.1|Slc12a4-202|Slc12a4|3755|protein_coding|",335.358676433109,0.752516572140006,1.28625877582034,0.585042906051369,0.558518867154084,0.999938016289969
"ENSMUST00000143381.1|ENSMUSG00000017765.17|OTTMUSG00000031019.4|OTTMUST00000076846.1|Slc12a4-205|Slc12a4|461|retained_intron|",12.799807432054,-1.50710761966114,1.52667752446595,-0.987181376229625,0.323553730064836,0.999938016289969
"ENSMUST00000034375.10|ENSMUSG00000031901.12|OTTMUSG00000031188.3|OTTMUST00000077278.1|Dus2-201|Dus2|1860|protein_coding|",157.697995473048,0.156246938539725,0.345351195328145,0.452429123319704,0.650959870347373,0.999938016289969
"ENSMUST00000211991.1|ENSMUSG00000031902.10|OTTMUSG00000061942.1|OTTMUST00000151179.1|Nfatc3-202|Nfatc3|3712|protein_coding|",31.6766927989688,0.784964360554731,2.20818919997322,0.355478760861728,0.722230953650433,0.999938016289969
"ENSMUST00000109308.2|ENSMUSG00000031902.10|OTTMUSG00000061942.1|OTTMUST00000151181.1|Nfatc3-201|Nfatc3|5984|protein_coding|",924.968761520787,0.0913173622206455,0.198048279654553,0.461086369343507,0.644736640640241,0.999938016289969
"ENSMUST00000115979.8|ENSMUSG00000084128.10|OTTMUSG00000022556.3|OTTMUST00000054028.1|Esrp2-201|Esrp2|3536|protein_coding|",1994.07753517433,-0.0605719133425126,0.306723329290173,-0.197480620345018,0.843451445545857,0.999938016289969
"ENSMUST00000146940.1|ENSMUSG00000084128.10|OTTMUSG00000022556.3|OTTMUST00000054032.2|Esrp2-207|Esrp2|1822|protein_coding|",72.2751121396632,0.648713969437248,1.51677060765436,0.427694185372213,0.668873783786321,0.999938016289969
"ENSMUST00000131020.7|ENSMUSG00000084128.10|OTTMUSG00000022556.3|OTTMUST00000054033.1|Esrp2-203|Esrp2|1173|retained_intron|",19.9550943643796,-0.157509911101181,1.5820408478915,-0.0995612163308589,0.92069268566796,0.999938016289969
"ENSMUST00000150527.7|ENSMUSG00000084128.10|OTTMUSG00000022556.3|OTTMUST00000054030.1|Esrp2-208|Esrp2|631|retained_intron|",13.6082979553154,0.782705399483837,1.04928641446767,0.745940658996259,0.455703262519204,0.999938016289969
"ENSMUST00000137995.7|ENSMUSG00000086390.7|OTTMUSG00000029954.1|OTTMUST00000074292.1|1810019D21Rik-201|1810019D21Rik|948|lncRNA|",41.162225714298,-0.142750935505082,0.483138687628376,-0.2954657516785,0.767638111282305,0.999938016289969
"ENSMUST00000140509.1|ENSMUSG00000086390.7|OTTMUSG00000029954.1|OTTMUST00000074291.1|1810019D21Rik-202|1810019D21Rik|511|lncRNA|",26.2909463050833,-0.559879291295814,0.694877060272939,-0.8057242400201,0.420401869519441,0.999938016289969
"ENSMUST00000145343.1|ENSMUSG00000086390.7|OTTMUSG00000029954.1|OTTMUST00000074293.1|1810019D21Rik-203|1810019D21Rik|984|lncRNA|",306.626147578498,-0.0640837505643425,0.395172999107681,-0.162166318825038,0.871174882368777,0.999938016289969
"ENSMUST00000034377.7|ENSMUSG00000031903.7|OTTMUSG00000061943.1|OTTMUST00000151185.1|Pla2g15-201|Pla2g15|2706|protein_coding|",595.800577459674,-0.0970739115643184,0.28017129769845,-0.346480572284744,0.728981582166127,0.999938016289969
"ENSMUST00000035925.6|ENSMUSG00000033106.6|OTTMUSG00000061945.1|OTTMUST00000151195.1|Slc7a6os-201|Slc7a6os|1246|protein_coding|",311.589989278535,-0.256261594480083,0.23118048424322,-1.10849146855526,0.267649621611918,0.999938016289969
"ENSMUST00000212150.1|ENSMUSG00000033106.6|OTTMUSG00000061945.1|OTTMUST00000151196.1|Slc7a6os-202|Slc7a6os|2959|retained_intron|",21.2681010429307,-0.550582369597291,1.57896423369695,-0.348698442844504,0.727315713410491,0.999938016289969
"ENSMUST00000212587.1|ENSMUSG00000033106.6|OTTMUSG00000061945.1|OTTMUST00000151197.1|Slc7a6os-204|Slc7a6os|1475|retained_intron|",18.2137113116435,1.11407387699256,1.39467477281987,0.798805498388732,0.42440320183397,0.999938016289969
"ENSMUST00000071592.11|ENSMUSG00000060098.11|OTTMUSG00000020645.2|OTTMUST00000048906.1|Prmt7-201|Prmt7|3472|protein_coding|",256.913772607702,-0.386478943749179,0.344184615355677,-1.1228826812895,0.261487323806392,0.999938016289969
"ENSMUST00000213045.1|ENSMUSG00000031907.9|OTTMUSG00000061947.1|OTTMUST00000151201.1|Zfp90-206|Zfp90|3447|nonsense_mediated_decay|",5.59166756734693,1.05294307983368,3.28611312670215,0.320422042466439,0.748648418209772,0.999938016289969
"ENSMUST00000034382.7|ENSMUSG00000031907.9|OTTMUSG00000061947.1|OTTMUST00000151203.1|Zfp90-201|Zfp90|2632|protein_coding|",21.8242310914192,-0.285176709544173,1.58629847287176,-0.179774937958493,0.857329259649565,0.999938016289969
"ENSMUST00000212874.1|ENSMUSG00000031907.9|OTTMUSG00000061947.1|OTTMUST00000151206.1|Zfp90-205|Zfp90|2195|protein_coding|",19.3359755968069,-0.545712663980112,1.31360320833781,-0.415431890327549,0.677825765326672,0.999938016289969
"ENSMUST00000177068.7|ENSMUSG00000046691.14|OTTMUSG00000042130.4|OTTMUST00000110533.1|Chtf8-204|Chtf8|2931|protein_coding|",1119.13184954556,0.0394615462712781,0.147817277803872,0.266961662787735,0.789498678796421,0.999938016289969
"ENSMUST00000176515.1|ENSMUSG00000046691.14|OTTMUSG00000042130.4|OTTMUST00000110546.1|Chtf8-203|Chtf8|694|protein_coding|",27.1491020264029,-0.907139830467459,0.878251211027358,-1.03289334427027,0.301653813849911,0.999938016289969
"ENSMUST00000047629.6|ENSMUSG00000041438.8|OTTMUSG00000061929.1|OTTMUST00000151135.1|Utp4-201|Utp4|2232|protein_coding|",356.779778171532,0.113313567678054,0.202222018306979,0.560342383221794,0.575245923377939,0.999938016289969
"ENSMUST00000212718.1|ENSMUSG00000041438.8|OTTMUSG00000061929.1|OTTMUST00000151136.1|Utp4-203|Utp4|3113|retained_intron|",13.4186277449345,0.150388415793896,3.20085265147374,0.0469838609173884,0.962526090444943,0.999938016289969
"ENSMUST00000034388.9|ENSMUSG00000031913.9|OTTMUSG00000031758.1|OTTMUST00000078669.1|Vps4a-201|Vps4a|2178|protein_coding|",493.675067816221,0.0618792283811426,0.272704883082721,0.226909132251851,0.82049440075178,0.999938016289969
"ENSMUST00000154271.1|ENSMUSG00000078931.4|OTTMUSG00000031757.2|OTTMUST00000078668.2|Pdf-202|Pdf|773|nonsense_mediated_decay|",13.7607681889058,-1.06708478873164,1.06523550779449,-1.00173603013006,0.316471100177349,0.999938016289969
"ENSMUST00000055316.9|ENSMUSG00000078931.4|OTTMUSG00000031757.2|OTTMUST00000113828.1|Pdf-201|Pdf|1306|protein_coding|",401.503743018806,0.211914889719499,0.190444895061633,1.11273599458215,0.265821831676738,0.999938016289969
"ENSMUST00000095517.11|ENSMUSG00000031916.17|OTTMUSG00000022389.2|OTTMUST00000053497.1|Cog8-202|Cog8|4476|protein_coding|",233.73110842975,0.434125228439033,0.502101642020484,0.864616229279971,0.38724946183561,0.999938016289969
"ENSMUST00000034392.12|ENSMUSG00000031917.12|OTTMUSG00000061931.1|OTTMUST00000151140.1|Nip7-201|Nip7|3036|protein_coding|",167.62316566801,0.135134040201834,0.30629112133427,0.441194767948745,0.65907200063808,0.999938016289969
"ENSMUST00000170962.2|ENSMUSG00000031917.12|OTTMUSG00000061931.1|OTTMUST00000151141.1|Nip7-202|Nip7|606|protein_coding|",50.8587667016177,-0.527013691963253,0.573664574214511,-0.918679164884576,0.358263410815698,0.999938016289969
"ENSMUST00000212281.1|ENSMUSG00000031917.12|OTTMUSG00000061931.1|OTTMUST00000151142.1|Nip7-203|Nip7|546|retained_intron|",9.7435154297984,0.0409681563179889,1.69974213352883,0.0241025715076764,0.980770792153024,0.999938016289969
"ENSMUST00000133925.7|ENSMUSG00000031921.17|OTTMUSG00000032784.2|OTTMUST00000081635.1|Terf2-204|Terf2|2666|protein_coding|",114.812490187944,-0.028411695571452,0.611598779662321,-0.0464547944113604,0.962947763993127,0.999938016289969
"ENSMUST00000142616.7|ENSMUSG00000031921.17|OTTMUSG00000032784.2|OTTMUST00000081666.1|Terf2-207|Terf2|2140|nonsense_mediated_decay|",9.90287092314017,0.990012581351003,3.20781951513708,0.308624776637004,0.757606971311157,0.999938016289969
"ENSMUST00000068421.12|ENSMUSG00000031921.17|OTTMUSG00000032784.2|-|Terf2-202|Terf2|2667|protein_coding|",89.7862522926799,-0.555456541810423,1.52660610889158,-0.363850595497566,0.715969578605179,0.999938016289969
"ENSMUST00000116425.2|ENSMUSG00000031921.17|OTTMUSG00000032784.2|OTTMUST00000081664.1|Terf2-203|Terf2|2471|protein_coding|",22.6336471211175,1.04627803204424,2.26030612156886,0.462892181753696,0.643441651804075,0.999938016289969
"ENSMUST00000077440.12|ENSMUSG00000003847.16|OTTMUSG00000033607.2|-|Nfat5-202|Nfat5|12773|protein_coding|",221.748622202494,-1.43121876417497,2.95000950114304,-0.48515734055108,0.62756473998839,0.999938016289969
"ENSMUST00000147588.1|ENSMUSG00000003847.16|OTTMUSG00000033607.2|OTTMUST00000084674.2|Nfat5-208|Nfat5|5481|protein_coding|",20.8333633920952,-1.04148288303173,2.27034911999543,-0.458732480330524,0.646426286548523,0.999938016289969
"ENSMUST00000003946.8|ENSMUSG00000003848.14|OTTMUSG00000035977.3|OTTMUST00000092320.1|Nob1-201|Nob1|1658|protein_coding|",170.20163263281,-0.156807825937159,0.312189199453457,-0.502284596045215,0.615467343175232,0.999938016289969
"ENSMUST00000166615.2|ENSMUSG00000031930.11|OTTMUSG00000061861.2|OTTMUST00000150956.2|Wwp2-201|Wwp2|4314|protein_coding|",584.538394091514,-0.129314362499788,0.290387158257914,-0.445317083839273,0.65609062360543,0.999938016289969
"ENSMUST00000043896.9|ENSMUSG00000038872.10|OTTMUSG00000041077.5|OTTMUST00000107189.2|Zfhx3-201|Zfhx3|16433|protein_coding|",529.497114302649,0.257488005485754,0.274891308208867,0.936690240093406,0.348917918072786,0.999938016289969
"ENSMUST00000211953.1|ENSMUSG00000110613.1|OTTMUSG00000061927.1|OTTMUST00000151129.1|Lncbate1-201|Lncbate1|812|lncRNA|",15.7568592898277,-0.116886768116031,1.14650939240866,-0.10195011823712,0.918796268572581,0.999938016289969
"ENSMUST00000034159.7|ENSMUSG00000031723.8|OTTMUSG00000031603.1|OTTMUST00000078272.1|Txnl4b-201|Txnl4b|1890|protein_coding|",252.969735076747,0.349326843976727,0.323342144265809,1.08036286073973,0.279980627412055,0.999938016289969
"ENSMUST00000212918.1|ENSMUSG00000031722.10|OTTMUSG00000061918.1|OTTMUST00000151105.1|Hp-203|Hp|801|processed_transcript|",8361.03382372599,-0.290350675990958,0.332169281691723,-0.874104536434601,0.382061327247474,0.999938016289969
"ENSMUST00000123605.8|ENSMUSG00000031730.18|OTTMUSG00000032870.3|OTTMUST00000081909.2|Dhodh-201|Dhodh|2039|protein_coding|",89.3195667019339,0.851247955983661,0.825313837763806,1.03142334107728,0.30234233985144,0.999938016289969
"ENSMUST00000142106.7|ENSMUSG00000031730.18|OTTMUSG00000032870.3|OTTMUST00000081917.1|Dhodh-208|Dhodh|912|retained_intron|",13.9179812275549,0.392600458538562,3.16114279441127,0.124195736817919,0.901160297632999,0.999938016289969
"ENSMUST00000125779.7|ENSMUSG00000031730.18|OTTMUSG00000032870.3|OTTMUST00000081916.1|Dhodh-204|Dhodh|791|retained_intron|",39.2076924771678,0.786835255340405,1.62998898766161,0.482724276848767,0.629291523353654,0.999938016289969
"ENSMUST00000128350.2|ENSMUSG00000031730.18|OTTMUSG00000032870.3|OTTMUST00000081914.2|Dhodh-205|Dhodh|547|protein_coding|",10.0549844322803,-0.369776804400953,2.4003798057727,-0.154049289829748,0.877570871730972,0.999938016289969
"ENSMUST00000034164.5|ENSMUSG00000031729.6|OTTMUSG00000061920.1|OTTMUST00000151113.1|Ist1-201|Ist1|2304|protein_coding|",1001.13315352319,-0.0737633651824463,0.188784481376051,-0.390727906471893,0.695998369020893,0.999938016289969
"ENSMUST00000212562.1|ENSMUSG00000031729.6|OTTMUSG00000061920.1|OTTMUST00000151114.1|Ist1-203|Ist1|6990|retained_intron|",29.6188138287701,0.35318471539726,0.810194822300101,0.435925663403509,0.662890664603819,0.999938016289969
"ENSMUST00000212973.1|ENSMUSG00000031729.6|OTTMUSG00000061920.1|OTTMUST00000151115.1|Ist1-204|Ist1|3633|retained_intron|",69.378813454197,0.104737199640085,0.566718419113113,0.184813473689445,0.853375339434417,0.999938016289969
"ENSMUST00000212170.1|ENSMUSG00000031729.6|OTTMUSG00000061920.1|OTTMUST00000151116.1|Ist1-202|Ist1|1280|processed_transcript|",31.667422671547,0.334609065429096,0.852454193672863,0.392524393583434,0.69467079110495,0.999938016289969
"ENSMUST00000212964.1|ENSMUSG00000031728.10|OTTMUSG00000061922.2|OTTMUST00000151118.1|Zfp821-206|Zfp821|2033|protein_coding|",43.9315876053324,-0.764250080544878,0.765800695592364,-0.997975171534303,0.318291398347088,0.999938016289969
"ENSMUST00000212726.1|ENSMUSG00000069895.4|OTTMUSG00000061923.2|OTTMUST00000151125.1|Atxn1l-203|Atxn1l|461|protein_coding|",10.6908832430383,2.46450431693732,2.09714343492911,1.17517203443961,0.239925896117308,0.999938016289969
"ENSMUST00000093157.12|ENSMUSG00000031731.16|OTTMUSG00000037661.2|OTTMUST00000097224.2|Ap1g1-202|Ap1g1|6899|protein_coding|",1489.69464614185,0.0146885838600924,0.167981848696543,0.0874414942689854,0.930320588012662,0.999938016289969
"ENSMUST00000179104.1|ENSMUSG00000031731.16|OTTMUSG00000037661.2|-|Ap1g1-206|Ap1g1|1096|protein_coding|",49.3966285473261,-1.1651657651396,0.993757027405882,-1.17248556035993,0.241002166075696,0.999938016289969
"ENSMUST00000179721.7|ENSMUSG00000031732.12|OTTMUSG00000034048.1|-|Phlpp2-203|Phlpp2|7846|protein_coding|",22.0167566072673,0.333433015607606,0.665196200078905,0.501255141818391,0.616191571115567,0.999938016289969
"ENSMUST00000034175.4|ENSMUSG00000031732.12|OTTMUSG00000034048.1|OTTMUST00000085979.1|Phlpp2-201|Phlpp2|7839|protein_coding|",68.7799802011677,0.383748969456356,0.49954909315971,0.76819070379869,0.442373895580806,0.999938016289969
"ENSMUST00000001720.13|ENSMUSG00000001670.13|OTTMUSG00000026257.2|OTTMUST00000064935.1|Tat-201|Tat|2375|protein_coding|",55790.4890728665,-0.490998665940499,0.486739234819142,-1.00875095085141,0.313094089701517,0.999938016289969
"ENSMUST00000212754.1|ENSMUSG00000044676.10|OTTMUSG00000061889.1|OTTMUST00000151030.1|Zfp612-202|Zfp612|4863|protein_coding|",111.14378803632,-0.0562687306486848,0.732492245689621,-0.0768181929294137,0.938768177638626,0.999938016289969
